,Nome via,period,year,order,label,month,tot_day
2643,VIA ANTONIO GIURIOLO,2,2024,20242,,2024-06,3126.440681003585
2644,VIA ANTONIO GIURIOLO,3,2024,20243,,2024-09,2877.3931899641575
2645,VIA ANTONIO GIURIOLO,4,2024,20244,,2024-12,2783.4596774193546
2646,VIA ANTONIO LABRIOLA,1,2024,20241,2024,2024-03,1167.7886540600668
2647,VIA ANTONIO LABRIOLA,2,2024,20242,,2024-06,1113.6921146953405
2648,VIA ANTONIO LABRIOLA,3,2024,20243,,2024-09,743.5329749103943
2649,VIA ANTONIO LABRIOLA,4,2024,20244,,2024-12,1145.8114695340503
2650,VIA ANTONIO VIVALDI,1,2024,20241,2024,2024-03,430.5817575083426
2651,VIA ANTONIO VIVALDI,2,2024,20242,,2024-06,433.66021505376347
2652,VIA ANTONIO VIVALDI,3,2024,20243,,2024-09,327.59462365591395
2653,VIA ANTONIO VIVALDI,4,2024,20244,,2024-12,448.4100358422939
2654,VIA ARCANGELO CORELLI,1,2024,20241,2024,2024-03,4344.464961067853
2655,VIA ARCANGELO CORELLI,2,2024,20242,,2024-06,4355.781362007168
2656,VIA ARCANGELO CORELLI,3,2024,20243,,2024-09,3641.9412186379927
2657,VIA ARCANGELO CORELLI,4,2024,20244,,2024-12,4526.889247311828
2658,VIA ARISTOTILE FIORAVANTI,1,2024,20241,2024,2024-03,6677.071264367816
2659,VIA ARISTOTILE FIORAVANTI,2,2024,20242,,2024-06,6719.536989247313
2660,VIA ARISTOTILE FIORAVANTI,3,2024,20243,,2024-09,5512.373620071685
2661,VIA ARISTOTILE FIORAVANTI,4,2024,20244,,2024-12,6812.900286738351
2662,VIA ARNO,1,2024,20241,2024,2024-03,5550.65733531084
2663,VIA ARNO,2,2024,20242,,2024-06,5642.538410991637
2664,VIA ARNO,3,2024,20243,,2024-09,4649.016427718041
2665,VIA ARNO,4,2024,20244,,2024-12,5075.6503584229395
2666,VIA AUGUSTO MURRI,1,2024,20241,2024,2024-03,9139.12906596555
2667,VIA AUGUSTO MURRI,2,2024,20242,,2024-06,9249.382274356469
2668,VIA AUGUSTO MURRI,3,2024,20243,,2024-09,7373.985272075595
2669,VIA AUGUSTO MURRI,4,2024,20244,,2024-12,7725.263049853373
2670,VIA AUGUSTO ROMAGNOLI,1,2024,20241,2024,2024-03,1221.3529847979237
2671,VIA AUGUSTO ROMAGNOLI,2,2024,20242,,2024-06,1204.5523297491038
2672,VIA AUGUSTO ROMAGNOLI,3,2024,20243,,2024-09,914.1035842293908
2673,VIA AUGUSTO ROMAGNOLI,4,2024,20244,,2024-12,1280.9745519713263
2674,VIA AURELIO SAFFI,1,2024,20241,2024,2024-03,4162.676801384255
2675,VIA AURELIO SAFFI,2,2024,20242,,2024-06,1283.6834528076463
2676,VIA AURELIO SAFFI,3,2024,20243,,2024-09,17.198924731182796
2677,VIA AURELIO SAFFI,4,2024,20244,,2024-12,2.777777777777778
2678,VIA AZZURRA,1,2024,20241,2024,2024-03,6509.386355209492
2679,VIA AZZURRA,2,2024,20242,,2024-06,6513.740262843489
2680,VIA AZZURRA,3,2024,20243,,2024-09,5538.8436081242535
2681,VIA AZZURRA,4,2024,20244,,2024-12,7015.219115890083
2682,VIA BASSA DEI SASSI,1,2024,20241,2024,2024-03,3681.1757508342603
2683,VIA BASSA DEI SASSI,2,2024,20242,,2024-06,3511.4634408602155
2684,VIA BASSA DEI SASSI,3,2024,20243,,2024-09,2734.494623655914
2685,VIA BASSA DEI SASSI,4,2024,20244,,2024-12,3436.1853046594983
2686,VIA BATTINDARNO,1,2024,20241,2024,2024-03,5976.873044123099
2687,VIA BATTINDARNO,2,2024,20242,,2024-06,6680.8205734767025
2688,VIA BATTINDARNO,3,2024,20243,,2024-09,5790.376917562724
2689,VIA BATTINDARNO,4,2024,20244,,2024-12,4626.248864994027
2690,VIA BELLARIA,1,2024,20241,2024,2024-03,992.2728958101594
2691,VIA BELLARIA,2,2024,20242,,2024-06,905.3074244751664
2692,VIA BELLARIA,3,2024,20243,,2024-09,816.1082437275986
2693,VIA BELLARIA,4,2024,20244,,2024-12,693.5965181771634
2694,VIA BENEDETTO MARCELLO,1,2024,20241,2024,2024-03,5931.851408972933
2695,VIA BENEDETTO MARCELLO,2,2024,20242,,2024-06,6148.713440860214
2696,VIA BENEDETTO MARCELLO,3,2024,20243,,2024-09,5246.628584229391
2697,VIA BENEDETTO MARCELLO,4,2024,20244,,2024-12,5868.657974910394
2698,VIA BORGONUOVO,1,2024,20241,2024,2024-03,1427.8553948832034
2699,VIA BORGONUOVO,2,2024,20242,,2024-06,1431.9068100358425
2700,VIA BORGONUOVO,3,2024,20243,,2024-09,1136.85770609319
2701,VIA BORGONUOVO,4,2024,20244,,2024-12,1592.0336917562724
2702,VIA CADRIANO,1,2024,20241,2024,2024-03,1911.1814361636386
2703,VIA CADRIANO,2,2024,20242,,2024-06,1730.2613500597372
2704,VIA CADRIANO,3,2024,20243,,2024-09,1358.9658303464755
2705,VIA CADRIANO,4,2024,20244,,2024-12,1497.7080645161288
2706,VIA CADUTI DI AMOLA,1,2024,20241,2024,2024-03,1848.0875046347794
2707,VIA CADUTI DI AMOLA,2,2024,20242,,2024-06,1824.7505376344086
2708,VIA CADUTI DI AMOLA,3,2024,20243,,2024-09,1594.4132616487457
2709,VIA CADUTI DI AMOLA,4,2024,20244,,2024-12,1772.0888888888887
2710,VIA CADUTI DI CASTELDEBOLE,1,2024,20241,2024,2024-03,1207.992213570634
2711,VIA CADUTI DI CASTELDEBOLE,2,2024,20242,,2024-06,1195.5870967741937
2712,VIA CADUTI DI CASTELDEBOLE,3,2024,20243,,2024-09,954.7297491039426
2713,VIA CADUTI DI CASTELDEBOLE,4,2024,20244,,2024-12,1174.5250896057348
2714,VIA CALABRIA,1,2024,20241,2024,2024-03,2006.9195402298853
2715,VIA CALABRIA,2,2024,20242,,2024-06,1945.1437275985663
2716,VIA CALABRIA,3,2024,20243,,2024-09,1425.4745519713263
2717,VIA CALABRIA,4,2024,20244,,2024-12,1964.7243727598568
2718,VIA CALAMOSCO,1,2024,20241,2024,2024-03,1342.2502780867633
2719,VIA CALAMOSCO,2,2024,20242,,2024-06,1416.275448028674
2720,VIA CALAMOSCO,3,2024,20243,,2024-09,1360.8213261648746
2721,VIA CALAMOSCO,4,2024,20244,,2024-12,3015.2525089605733
2722,VIA CAMILLO CASARINI,1,2024,20241,2024,2024-03,945.5231738969225
2723,VIA CAMILLO CASARINI,2,2024,20242,,2024-06,875.4530465949821
2724,VIA CAMILLO CASARINI,3,2024,20243,,2024-09,718.9168458781363
2725,VIA CAMILLO CASARINI,4,2024,20244,,2024-12,58.623655913978496
2726,VIA CAMILLO RANZANI,2,2024,20242,,2024-06,0.0
2727,VIA CAMILLO RANZANI,3,2024,20243,,2024-09,0.0
2728,VIA CAMILLO RANZANI,4,2024,20244,,2024-12,956.7204301075268
2729,VIA CAPO DI LUCCA,1,2024,20241,2024,2024-03,0.0
2730,VIA CAPO DI LUCCA,2,2024,20242,,2024-06,0.0
2731,VIA CAPO DI LUCCA,3,2024,20243,,2024-09,0.0
2732,VIA CAPO DI LUCCA,4,2024,20244,,2024-12,0.0
2733,VIA CARDINALE G. DE ALBORNOZ,1,2024,20241,2024,2024-03,2778.664812754913
2734,VIA CARDINALE G. DE ALBORNOZ,2,2024,20242,,2024-06,2260.5691756272404
2735,VIA CARDINALE G. DE ALBORNOZ,3,2024,20243,,2024-09,1860.1810035842293
2736,VIA CARDINALE G. DE ALBORNOZ,4,2024,20244,,2024-12,2304.3512544802866
2737,VIA CARLO ALBERTO PIZZARDI,1,2024,20241,2024,2024-03,993.4289951798295
2738,VIA CARLO ALBERTO PIZZARDI,2,2024,20242,,2024-06,1977.7698924731183
2739,VIA CARLO ALBERTO PIZZARDI,3,2024,20243,,2024-09,712.5381720430108
2740,VIA CARLO ALBERTO PIZZARDI,4,2024,20244,,2024-12,1192.7274193548387
2741,VIA CARLO SIGONIO,1,2024,20241,2024,2024-03,3050.69422815474
2742,VIA CARLO SIGONIO,2,2024,20242,,2024-06,3098.4642771804065
2743,VIA CARLO SIGONIO,3,2024,20243,,2024-09,3610.3403823178014
2744,VIA CARLO SIGONIO,4,2024,20244,,2024-12,3420.4775388291514
2745,VIA CASTELDEBOLE,1,2024,20241,2024,2024-03,2847.169818316648
2746,VIA CASTELDEBOLE,2,2024,20242,,2024-06,3090.432258064516
2747,VIA CASTELDEBOLE,3,2024,20243,,2024-09,2725.358422939068
2748,VIA CASTELDEBOLE,4,2024,20244,,2024-12,3187.3594982078853
2749,VIA CASTIGLIONE,1,2024,20241,2024,2024-03,2468.545791620319
2750,VIA CASTIGLIONE,2,2024,20242,,2024-06,3340.4965949820794
2751,VIA CASTIGLIONE,3,2024,20243,,2024-09,3850.906541218638
2752,VIA CASTIGLIONE,4,2024,20244,,2024-12,4559.727329749104
2753,VIA CESARE BATTISTI,1,2024,20241,2024,2024-03,1469.662958843159
2754,VIA CESARE BATTISTI,2,2024,20242,,2024-06,1553.101433691756
2755,VIA CESARE BATTISTI,3,2024,20243,,2024-09,599.4709677419354
2756,VIA CESARE BATTISTI,4,2024,20244,,2024-12,114.24731182795699
2757,VIA CESARE BOLDRINI,1,2024,20241,2024,2024-03,2016.7302558398221
2758,VIA CESARE BOLDRINI,2,2024,20242,,2024-06,2045.7951612903225
2759,VIA CESARE BOLDRINI,3,2024,20243,,2024-09,1751.3693548387098
2760,VIA CESARE BOLDRINI,4,2024,20244,,2024-12,864.2836917562723
2761,VIA CESARE GNUDI,1,2024,20241,2024,2024-03,2660.690025954764
2762,VIA CESARE GNUDI,2,2024,20242,,2024-06,2668.299641577061
2763,VIA CESARE GNUDI,3,2024,20243,,2024-09,2431.1025089605737
2764,VIA CESARE GNUDI,4,2024,20244,,2024-12,2498.752688172043
2765,VIA CESARE PAVESE,1,2024,20241,2024,2024-03,668.304412309974
2766,VIA CESARE PAVESE,2,2024,20242,,2024-06,566.8505376344086
2767,VIA CESARE PAVESE,3,2024,20243,,2024-09,1122.3390681003584
2768,VIA CESARE PAVESE,4,2024,20244,,2024-12,770.4354838709678
2769,VIA CIMABUE,1,2024,20241,2024,2024-03,781.9714497589915
2770,VIA CIMABUE,2,2024,20242,,2024-06,614.6311827956989
2771,VIA CIMABUE,3,2024,20243,,2024-09,567.6390681003584
2772,VIA CIMABUE,4,2024,20244,,2024-12,580.8982078853046
2773,VIA CLETO TOMBA,1,2024,20241,2024,2024-03,88.75491286614756
2774,VIA CLETO TOMBA,2,2024,20242,,2024-06,233.55913978494627
2775,VIA CLETO TOMBA,3,2024,20243,,2024-09,0.0
2776,VIA CLETO TOMBA,4,2024,20244,,2024-12,0.0
2777,VIA COLOMBAROLA,1,2024,20241,2024,2024-03,1531.420837968113
2778,VIA COLOMBAROLA,2,2024,20242,,2024-06,1584.0401433691757
2779,VIA COLOMBAROLA,3,2024,20243,,2024-09,1315.0831541218638
2780,VIA COLOMBAROLA,4,2024,20244,,2024-12,1661.7397849462366
2781,VIA CRACOVIA,1,2024,20241,2024,2024-03,1349.925843529848
2782,VIA CRACOVIA,2,2024,20242,,2024-06,1439.6286738351255
2783,VIA CRACOVIA,3,2024,20243,,2024-09,1178.4645161290323
2784,VIA CRACOVIA,4,2024,20244,,2024-12,1332.1182795698924
2785,VIA CRISTOFORO COLOMBO,1,2024,20241,2024,2024-03,8726.204671857618
2786,VIA CRISTOFORO COLOMBO,2,2024,20242,,2024-06,8569.783870967742
2787,VIA CRISTOFORO COLOMBO,3,2024,20243,,2024-09,9524.835842293907
2788,VIA CRISTOFORO COLOMBO,4,2024,20244,,2024-12,10731.635483870969
2789,VIA CROCE DI CAMALDOLI,1,2024,20241,2024,2024-03,809.1464590285501
2790,VIA CROCE DI CAMALDOLI,2,2024,20242,,2024-06,821.5200716845878
2791,VIA CROCE DI CAMALDOLI,3,2024,20243,,2024-09,676.0799283154121
2792,VIA CROCE DI CAMALDOLI,4,2024,20244,,2024-12,863.1254480286738
2793,VIA D'AZEGLIO,1,2024,20241,2024,2024-03,1924.9197256210603
2794,VIA D'AZEGLIO,2,2024,20242,,2024-06,2099.787634408602
2795,VIA D'AZEGLIO,3,2024,20243,,2024-09,1390.252688172043
2796,VIA D'AZEGLIO,4,2024,20244,,2024-12,1842.0430107526881
2797,VIA DANTE,1,2024,20241,2024,2024-03,3032.508527994067
2798,VIA DANTE,2,2024,20242,,2024-06,3046.972580645161
2799,VIA DANTE,3,2024,20243,,2024-09,2392.3213261648743
2800,VIA DANTE,4,2024,20244,,2024-12,2947.8657706093195
2801,VIA DE' CARRACCI,1,2024,20241,2024,2024-03,5866.866730229355
2802,VIA DE' CARRACCI,2,2024,20242,,2024-06,5983.324167946749
2803,VIA DE' CARRACCI,3,2024,20243,,2024-09,5039.115053763441
2804,VIA DE' CARRACCI,4,2024,20244,,2024-12,5730.057654889913
2805,VIA DEGLI ORTI,1,2024,20241,2024,2024-03,9044.242173843953
2806,VIA DEGLI ORTI,2,2024,20242,,2024-06,9737.527240143369
2807,VIA DEGLI ORTI,3,2024,20243,,2024-09,8709.107270865336
2808,VIA DEGLI ORTI,4,2024,20244,,2024-12,9548.130670762928
2809,VIA DEGLI ORTOLANI,1,2024,20241,2024,2024-03,11992.713385242861
2810,VIA DEGLI ORTOLANI,2,2024,20242,,2024-06,12219.361469534051
2811,VIA DEGLI ORTOLANI,3,2024,20243,,2024-09,10057.785663082437
2812,VIA DEGLI ORTOLANI,4,2024,20244,,2024-12,12105.672849462366
2813,VIA DEGLI STRADELLI GUELFI,1,2024,20241,2024,2024-03,2387.14126807564
2814,VIA DEGLI STRADELLI GUELFI,2,2024,20242,,2024-06,2231.7917562724015
2815,VIA DEGLI STRADELLI GUELFI,3,2024,20243,,2024-09,492.7204301075269
2816,VIA DEGLI STRADELLI GUELFI,4,2024,20244,,2024-12,0.0
2817,VIA DEI LAMPONI,1,2024,20241,2024,2024-03,1678.4773822766037
2818,VIA DEI LAMPONI,2,2024,20242,,2024-06,1656.5170250896056
2819,VIA DEI LAMPONI,3,2024,20243,,2024-09,1305.2648745519714
2820,VIA DEI LAMPONI,4,2024,20244,,2024-12,1663.3209677419354
2821,VIA DEI MILLE,1,2024,20241,2024,2024-03,4778.859658880237
2822,VIA DEI MILLE,2,2024,20242,,2024-06,3684.96146953405
2823,VIA DEI MILLE,3,2024,20243,,2024-09,4531.024372759856
2824,VIA DEI MILLE,4,2024,20244,,2024-12,5529.387096774194
2825,VIA DEL BORGO DI S.PIETRO,1,2024,20241,2024,2024-03,1012.0324434556915
2826,VIA DEL BORGO DI S.PIETRO,2,2024,20242,,2024-06,1288.7550179211469
2827,VIA DEL BORGO DI S.PIETRO,3,2024,20243,,2024-09,1237.5267025089606
2828,VIA DEL BORGO DI S.PIETRO,4,2024,20244,,2024-12,1444.5534050179212
2829,VIA DEL DAZIO,1,2024,20241,2024,2024-03,3554.393029291806
2830,VIA DEL DAZIO,2,2024,20242,,2024-06,3775.6502986857827
2831,VIA DEL DAZIO,3,2024,20243,,2024-09,3418.646833930705
2832,VIA DEL DAZIO,4,2024,20244,,2024-12,3764.7952210274793
2833,VIA DEL FONDITORE,1,2024,20241,2024,2024-03,2587.2213570634035
2834,VIA DEL FONDITORE,2,2024,20242,,2024-06,3268.5150537634413
2835,VIA DEL FONDITORE,3,2024,20243,,2024-09,2811.2827956989245
2836,VIA DEL FONDITORE,4,2024,20244,,2024-12,2452.081362007168
2837,VIA DEL GOMITO,1,2024,20241,2024,2024-03,4641.500926955877
2838,VIA DEL GOMITO,2,2024,20242,,2024-06,4665.272580645161
2839,VIA DEL GOMITO,3,2024,20243,,2024-09,3783.809318996416
2840,VIA DEL GOMITO,4,2024,20244,,2024-12,4803.290322580645
2841,VIA DEL LAVORO,1,2024,20241,2024,2024-03,4229.862192559634
2842,VIA DEL LAVORO,2,2024,20242,,2024-06,6188.846714456391
2843,VIA DEL LAVORO,3,2024,20243,,2024-09,5412.752090800478
2844,VIA DEL LAVORO,4,2024,20244,,2024-12,6067.869653524492
2845,VIA DEL PALLONE,1,2024,20241,2024,2024-03,3664.5628476084535
2846,VIA DEL PALLONE,2,2024,20242,,2024-06,3571.168100358423
2847,VIA DEL PALLONE,3,2024,20243,,2024-09,2733.8483870967743
2848,VIA DEL PALLONE,4,2024,20244,,2024-12,3448.3820788530466
2849,VIA DEL PILASTRO,1,2024,20241,2024,2024-03,653.8372265480162
2850,VIA DEL PILASTRO,2,2024,20242,,2024-06,687.3978494623656
2851,VIA DEL PILASTRO,3,2024,20243,,2024-09,580.8064516129033
2852,VIA DEL PILASTRO,4,2024,20244,,2024-12,746.4175627240144
2853,VIA DEL POZZO,1,2024,20241,2024,2024-03,711.0689655172414
2854,VIA DEL POZZO,2,2024,20242,,2024-06,729.4498207885305
2855,VIA DEL POZZO,3,2024,20243,,2024-09,565.084229390681
2856,VIA DEL POZZO,4,2024,20244,,2024-12,243.65448028673836
2857,VIA DEL TIMAVO,1,2024,20241,2024,2024-03,2855.5905635891736
2858,VIA DEL TIMAVO,2,2024,20242,,2024-06,2786.1314516129037
2859,VIA DEL TIMAVO,3,2024,20243,,2024-09,2055.852688172043
2860,VIA DEL TIMAVO,4,2024,20244,,2024-12,2722.508870967742
2861,VIA DEL TRIUMVIRATO,1,2024,20241,2024,2024-03,6006.03367939686
2862,VIA DEL TRIUMVIRATO,2,2024,20242,,2024-06,6759.779988052568
2863,VIA DEL TRIUMVIRATO,3,2024,20243,,2024-09,6157.8087216248505
2864,VIA DEL TRIUMVIRATO,4,2024,20244,,2024-12,6418.462604540025
2865,VIA DELL'ANGELO CUSTODE,1,2024,20241,2024,2024-03,1185.4160177975527
2866,VIA DELL'ANGELO CUSTODE,2,2024,20242,,2024-06,1206.2383512544802
2867,VIA DELL'ANGELO CUSTODE,3,2024,20243,,2024-09,948.8562724014337
2868,VIA DELL'ANGELO CUSTODE,4,2024,20244,,2024-12,1235.5240143369176
2869,VIA DELL'ARTIGIANO,1,2024,20241,2024,2024-03,12509.548387096773
2870,VIA DELL'ARTIGIANO,2,2024,20242,,2024-06,12784.448566308245
2871,VIA DELL'ARTIGIANO,3,2024,20243,,2024-09,10605.13870967742
2872,VIA DELL'ARTIGIANO,4,2024,20244,,2024-12,11864.408781362008
2873,VIA DELL'INDIPENDENZA,1,2024,20241,2024,2024-03,2973.9013718946976
2874,VIA DELL'INDIPENDENZA,2,2024,20242,,2024-06,2414.8273596176823
2875,VIA DELL'INDIPENDENZA,3,2024,20243,,2024-09,765.4553166069295
2876,VIA DELL'INDIPENDENZA,4,2024,20244,,2024-12,241.4095579450418
2877,VIA DELL'INDUSTRIA,1,2024,20241,2024,2024-03,0.0
2878,VIA DELL'INDUSTRIA,2,2024,20242,,2024-06,0.04301075268817204
2879,VIA DELL'INDUSTRIA,3,2024,20243,,2024-09,0.0
2880,VIA DELL'INDUSTRIA,4,2024,20244,,2024-12,0.0
2881,VIA DELLA BARCA,1,2024,20241,2024,2024-03,6076.153503893215
2882,VIA DELLA BARCA,2,2024,20242,,2024-06,6143.697192353644
2883,VIA DELLA BARCA,3,2024,20243,,2024-09,6503.628972520909
2884,VIA DELLA BARCA,4,2024,20244,,2024-12,7854.949103942653
2885,VIA DELLA BATTAGLIA,1,2024,20241,2024,2024-03,1300.6768631813127
2886,VIA DELLA BATTAGLIA,2,2024,20242,,2024-06,1243.3238351254479
2887,VIA DELLA BATTAGLIA,3,2024,20243,,2024-09,1003.9476702508961
2888,VIA DELLA BATTAGLIA,4,2024,20244,,2024-12,1274.677240143369
2889,VIA DELLA BEVERARA,1,2024,20241,2024,2024-03,3338.7480533926587
2890,VIA DELLA BEVERARA,2,2024,20242,,2024-06,3307.588709677419
2891,VIA DELLA BEVERARA,3,2024,20243,,2024-09,2843.1747311827953
2892,VIA DELLA BEVERARA,4,2024,20244,,2024-12,3567.5039426523294
2893,VIA DELLA CA' BIANCA,1,2024,20241,2024,2024-03,1307.5279940674825
2894,VIA DELLA CA' BIANCA,2,2024,20242,,2024-06,885.3078853046595
2895,VIA DELLA CA' BIANCA,3,2024,20243,,2024-09,956.8806451612903
2896,VIA DELLA CA' BIANCA,4,2024,20244,,2024-12,1232.2670250896056
2897,VIA DELLA CERTOSA,1,2024,20241,2024,2024-03,1464.5602521319986
2898,VIA DELLA CERTOSA,2,2024,20242,,2024-06,1615.9856630824372
2899,VIA DELLA CERTOSA,3,2024,20243,,2024-09,1221.2928315412187
2900,VIA DELLA CERTOSA,4,2024,20244,,2024-12,916.2017921146953
2901,VIA DELLA CROCE COPERTA,1,2024,20241,2024,2024-03,4046.913607712273
2902,VIA DELLA CROCE COPERTA,2,2024,20242,,2024-06,3985.673835125448
2903,VIA DELLA CROCE COPERTA,3,2024,20243,,2024-09,3101.2863799283155
2904,VIA DELLA CROCE COPERTA,4,2024,20244,,2024-12,2244.9412186379927
2905,VIA DELLA CROCETTA,1,2024,20241,2024,2024-03,1069.0871338524287
2906,VIA DELLA CROCETTA,2,2024,20242,,2024-06,127.91039426523298
2907,VIA DELLA CROCETTA,3,2024,20243,,2024-09,0.01075268817204301
2908,VIA DELLA CROCETTA,4,2024,20244,,2024-12,182.08602150537635
2909,VIA DELLA DIRETTISSIMA,1,2024,20241,2024,2024-03,1413.5465331850203
2910,VIA DELLA DIRETTISSIMA,2,2024,20242,,2024-06,678.0996415770609
2911,VIA DELLA DIRETTISSIMA,3,2024,20243,,2024-09,1325.3182795698924
2912,VIA DELLA DIRETTISSIMA,4,2024,20244,,2024-12,1402.1663082437274
2913,VIA DELLA DOZZA,1,2024,20241,2024,2024-03,865.275120504264
2914,VIA DELLA DOZZA,2,2024,20242,,2024-06,1033.1702508960573
2915,VIA DELLA DOZZA,3,2024,20243,,2024-09,639.4960573476702
2916,VIA DELLA DOZZA,4,2024,20244,,2024-12,675.3566308243727
2917,VIA DELLA FOSCHERARA,1,2024,20241,2024,2024-03,6471.274008157212
2918,VIA DELLA FOSCHERARA,2,2024,20242,,2024-06,7173.341935483871
2919,VIA DELLA FOSCHERARA,3,2024,20243,,2024-09,6068.255197132617
2920,VIA DELLA FOSCHERARA,4,2024,20244,,2024-12,7453.585663082437
2921,VIA DELLA LIBERAZIONE,1,2024,20241,2024,2024-03,7719.674823878384
2922,VIA DELLA LIBERAZIONE,2,2024,20242,,2024-06,7355.543727598567
2923,VIA DELLA LIBERAZIONE,3,2024,20243,,2024-09,631.8709677419355
2924,VIA DELLA LIBERAZIONE,4,2024,20244,,2024-12,3053.4792114695338
2925,VIA DELLA PIETRA,1,2024,20241,2024,2024-03,11647.218390804599
2926,VIA DELLA PIETRA,2,2024,20242,,2024-06,12511.798566308244
2927,VIA DELLA PIETRA,3,2024,20243,,2024-09,11879.446236559139
2928,VIA DELLA PIETRA,4,2024,20244,,2024-12,12650.063082437277
2929,VIA DELLA SALUTE,1,2024,20241,2024,2024-03,2823.3998887652947
2930,VIA DELLA SALUTE,2,2024,20242,,2024-06,2722.5847670250896
2931,VIA DELLA SALUTE,3,2024,20243,,2024-09,2743.836111111111
2932,VIA DELLA SALUTE,4,2024,20244,,2024-12,3174.9258960573475
2933,VIA DELLE ARMI,1,2024,20241,2024,2024-03,1155.1093807934742
2934,VIA DELLE ARMI,2,2024,20242,,2024-06,1165.0448028673836
2935,VIA DELLE ARMI,3,2024,20243,,2024-09,852.9935483870968
2936,VIA DELLE ARMI,4,2024,20244,,2024-12,801.384229390681
2937,VIA DELLE BORRE,1,2024,20241,2024,2024-03,1541.3021876158693
2938,VIA DELLE BORRE,2,2024,20242,,2024-06,1151.4921146953404
2939,VIA DELLE BORRE,3,2024,20243,,2024-09,1295.0175627240144
2940,VIA DELLE BORRE,4,2024,20244,,2024-12,1618.4587813620071
2941,VIA DELLE LAME,1,2024,20241,2024,2024-03,3757.6311951551106
2942,VIA DELLE LAME,2,2024,20242,,2024-06,2795.9074074074074
2943,VIA DELLE LAME,3,2024,20243,,2024-09,1777.9659498207886
2944,VIA DELLE LAME,4,2024,20244,,2024-12,1652.6974910394265
2945,VIA DELL’ARCOVEGGIO,1,2024,20241,2024,2024-03,3328.2784575454207
2946,VIA DELL’ARCOVEGGIO,2,2024,20242,,2024-06,3425.6342293906814
2947,VIA DELL’ARCOVEGGIO,3,2024,20243,,2024-09,3009.0684587813616
2948,VIA DELL’ARCOVEGGIO,4,2024,20244,,2024-12,3648.1637992831543
2949,VIA DI CASAGLIA,1,2024,20241,2024,2024-03,1869.9297367445308
2950,VIA DI CASAGLIA,2,2024,20242,,2024-06,2134.853584229391
2951,VIA DI CASAGLIA,3,2024,20243,,2024-09,1847.3999999999999
2952,VIA DI CASAGLIA,4,2024,20244,,2024-12,1779.3455197132616
2953,VIA DI CORTICELLA,1,2024,20241,2024,2024-03,6833.547777954341
2954,VIA DI CORTICELLA,2,2024,20242,,2024-06,7268.9919610855095
2955,VIA DI CORTICELLA,3,2024,20243,,2024-09,5943.347516641064
2956,VIA DI CORTICELLA,4,2024,20244,,2024-12,5419.104224270353
2957,VIA DI S.LUCA,1,2024,20241,2024,2024-03,1131.94141638858
2958,VIA DI S.LUCA,2,2024,20242,,2024-06,1257.1767025089605
2959,VIA DI S.LUCA,3,2024,20243,,2024-09,1188.553046594982
2960,VIA DI S.LUCA,4,2024,20244,,2024-12,1147.6716845878136
2961,VIA DI SALICETO,1,2024,20241,2024,2024-03,3524.8568780126066
2962,VIA DI SALICETO,2,2024,20242,,2024-06,3547.205017921147
2963,VIA DI SALICETO,3,2024,20243,,2024-09,2929.58817204301
2964,VIA DI SALICETO,4,2024,20244,,2024-12,3248.7275985663086
2965,VIA DIONISIO CALVART,1,2024,20241,2024,2024-03,2543.5031516499816
2966,VIA DIONISIO CALVART,2,2024,20242,,2024-06,2529.755197132616
2967,VIA DIONISIO CALVART,3,2024,20243,,2024-09,2031.2017921146953
2968,VIA DIONISIO CALVART,4,2024,20244,,2024-12,3317.5326164874555
2969,VIA DOMENICO BIANCOLELLI,1,2024,20241,2024,2024-03,2493.755098257323
2970,VIA DOMENICO BIANCOLELLI,2,2024,20242,,2024-06,1692.7487455197133
2971,VIA DOMENICO BIANCOLELLI,3,2024,20243,,2024-09,3.6129032258064515
2972,VIA DOMENICO BIANCOLELLI,4,2024,20244,,2024-12,1490.11541218638
2973,VIA DOMENICO ZAMPIERI,1,2024,20241,2024,2024-03,1673.1594364108269
2974,VIA DOMENICO ZAMPIERI,2,2024,20242,,2024-06,764.5598566308245
2975,VIA DOMENICO ZAMPIERI,3,2024,20243,,2024-09,1257.2197132616486
2976,VIA DOMENICO ZAMPIERI,4,2024,20244,,2024-12,1680.0304659498208
2977,VIA DON GIOVANNI MINZONI,1,2024,20241,2024,2024-03,5741.603448275862
2978,VIA DON GIOVANNI MINZONI,2,2024,20242,,2024-06,6221.866487455198
2979,VIA DON GIOVANNI MINZONI,3,2024,20243,,2024-09,5637.858781362007
2980,VIA DON GIOVANNI MINZONI,4,2024,20244,,2024-12,6608.555734767026
2981,VIA DON LUIGI STURZO,1,2024,20241,2024,2024-03,4353.179644048943
2982,VIA DON LUIGI STURZO,2,2024,20242,,2024-06,4787.129569892473
2983,VIA DON LUIGI STURZO,3,2024,20243,,2024-09,2578.1766129032258
2984,VIA DON LUIGI STURZO,4,2024,20244,,2024-12,3289.3474014336916
2985,VIA DONATO CRETI,1,2024,20241,2024,2024-03,10630.957545420839
