_id;reftime;stazione;value;agente_atm
1807513;2025-06-22T23:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;25.0;NOX (Ossidi di azoto)
1807782;2025-06-22T10:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;17.0;NO2 (Biossido di azoto)
1807783;2025-06-22T11:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;18.0;NO2 (Biossido di azoto)
1807789;2025-06-22T17:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;14.0;NO2 (Biossido di azoto)
1807791;2025-06-22T19:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;22.0;NO2 (Biossido di azoto)
1807793;2025-06-22T21:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;16.0;NO2 (Biossido di azoto)
1807794;2025-06-22T22:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;30.0;NO2 (Biossido di azoto)
1808387;2025-06-22T03:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1808390;2025-06-22T06:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1808394;2025-06-22T10:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1808395;2025-06-22T11:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1808398;2025-06-22T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1808399;2025-06-22T15:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1808400;2025-06-22T16:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1808401;2025-06-22T17:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1808403;2025-06-22T19:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1808405;2025-06-22T21:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1809117;2025-06-23T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;7.0;PM2.5
1809229;2025-06-22T07:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;C6H6 (Benzene)
1809232;2025-06-22T10:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;C6H6 (Benzene)
1809235;2025-06-22T13:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.4;C6H6 (Benzene)
1809238;2025-06-22T16:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.5;C6H6 (Benzene)
1809243;2025-06-22T21:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;C6H6 (Benzene)
1809245;2025-06-22T23:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.4;C6H6 (Benzene)
1809598;2025-06-22T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;NO (Monossido di azoto)
1809607;2025-06-22T11:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.0;NO (Monossido di azoto)
1809608;2025-06-22T12:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.0;NO (Monossido di azoto)
1809612;2025-06-22T16:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;NO (Monossido di azoto)
1809620;2025-06-23T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;NO (Monossido di azoto)
1805817;2025-06-23T00:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;11.0;PM10
1807068;2025-06-22T05:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;11.0;NO2 (Biossido di azoto)
1807070;2025-06-22T07:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;11.0;NO2 (Biossido di azoto)
1807074;2025-06-22T11:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;4.0;NO2 (Biossido di azoto)
1807076;2025-06-22T13:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;4.0;NO2 (Biossido di azoto)
1807081;2025-06-22T18:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;4.0;NO2 (Biossido di azoto)
1807084;2025-06-22T21:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;11.0;NO2 (Biossido di azoto)
1807087;2025-06-23T00:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;9.0;NO2 (Biossido di azoto)
1810056;2025-06-23T06:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;72.0;O3 (Ozono)
1810058;2025-06-23T08:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;89.0;O3 (Ozono)
1810061;2025-06-23T11:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;99.0;O3 (Ozono)
1810065;2025-06-23T15:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;115.0;O3 (Ozono)
1810075;2025-06-23T18:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;116.0;O3 (Ozono)
1810082;2025-06-23T22:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;108.0;O3 (Ozono)
1809878;2025-06-24T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;13.0;PM10
1810504;2025-06-26T00:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;20.0;PM10
1810608;2025-06-24T03:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;99.0;O3 (Ozono)
1810610;2025-06-24T05:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;89.0;O3 (Ozono)
1810616;2025-06-24T11:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;106.0;O3 (Ozono)
1810621;2025-06-24T16:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;104.0;O3 (Ozono)
1810622;2025-06-24T17:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;110.0;O3 (Ozono)
1810627;2025-06-24T22:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;86.0;O3 (Ozono)
1810628;2025-06-24T23:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;87.0;O3 (Ozono)
1810630;2025-06-25T01:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;90.0;O3 (Ozono)
1810631;2025-06-25T02:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;88.0;O3 (Ozono)
1810637;2025-06-25T08:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;74.0;O3 (Ozono)
1810639;2025-06-25T10:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;96.0;O3 (Ozono)
1810643;2025-06-25T14:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;111.0;O3 (Ozono)
1810649;2025-06-25T20:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;77.0;O3 (Ozono)
1810653;2025-06-26T00:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;91.0;O3 (Ozono)
1811815;2025-06-23T10:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;2.0;NO2 (Biossido di azoto)
1811817;2025-06-23T12:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;6.0;NO2 (Biossido di azoto)
1811823;2025-06-23T18:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;2.0;NO2 (Biossido di azoto)
1811824;2025-06-23T19:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;2.0;NO2 (Biossido di azoto)
1811825;2025-06-23T20:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;3.0;NO2 (Biossido di azoto)
1811829;2025-06-24T00:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;2.0;NO2 (Biossido di azoto)
1811832;2025-06-24T03:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;2.0;NO2 (Biossido di azoto)
1811835;2025-06-24T06:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;3.0;NO2 (Biossido di azoto)
1811841;2025-06-24T12:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;3.0;NO2 (Biossido di azoto)
1811848;2025-06-24T19:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;4.0;NO2 (Biossido di azoto)
1811849;2025-06-24T20:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;5.0;NO2 (Biossido di azoto)
1811854;2025-06-25T01:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;2.0;NO2 (Biossido di azoto)
1811856;2025-06-25T03:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;1.0;NO2 (Biossido di azoto)
1811858;2025-06-25T05:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;3.0;NO2 (Biossido di azoto)
1811865;2025-06-25T12:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;3.0;NO2 (Biossido di azoto)
1811866;2025-06-25T13:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;2.0;NO2 (Biossido di azoto)
1811876;2025-06-25T23:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;5.0;NO2 (Biossido di azoto)
1811877;2025-06-26T00:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;3.0;NO2 (Biossido di azoto)
1816611;2025-06-25T00:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;11.0;PM2.5
1816612;2025-06-26T00:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;14.0;PM2.5
1814436;2025-06-23T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1814437;2025-06-23T03:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1814440;2025-06-23T06:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1814441;2025-06-23T07:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1814447;2025-06-23T13:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.4;CO (Monossido di carbonio)
1814448;2025-06-23T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1814449;2025-06-23T15:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1814451;2025-06-23T17:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1814452;2025-06-23T18:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1814453;2025-06-23T19:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1814735;2025-06-25T04:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;C6H6 (Benzene)
1814737;2025-06-25T06:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;C6H6 (Benzene)
1814740;2025-06-25T09:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;C6H6 (Benzene)
1814741;2025-06-25T10:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;C6H6 (Benzene)
1814746;2025-06-25T15:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;C6H6 (Benzene)
1814750;2025-06-25T19:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.6;C6H6 (Benzene)
1814753;2025-06-25T22:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;C6H6 (Benzene)
1816138;2025-06-23T03:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.0;NO (Monossido di azoto)
1816146;2025-06-23T08:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;7.0;NO (Monossido di azoto)
1816152;2025-06-23T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;3.0;NO (Monossido di azoto)
1816154;2025-06-23T16:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;12.0;NO (Monossido di azoto)
1816155;2025-06-23T17:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;3.0;NO (Monossido di azoto)
1816162;2025-06-24T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.0;NO (Monossido di azoto)
1816163;2025-06-24T01:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.0;NO (Monossido di azoto)
1816164;2025-06-24T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.0;NO (Monossido di azoto)
1816168;2025-06-24T06:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;NO (Monossido di azoto)
1816169;2025-06-24T07:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;9.0;NO (Monossido di azoto)
1816170;2025-06-24T08:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;10.0;NO (Monossido di azoto)
1816174;2025-06-24T12:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;3.0;NO (Monossido di azoto)
1816175;2025-06-24T13:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;4.0;NO (Monossido di azoto)
1816178;2025-06-24T16:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;6.0;NO (Monossido di azoto)
1816181;2025-06-24T19:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;8.0;NO (Monossido di azoto)
1816186;2025-06-25T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.0;NO (Monossido di azoto)
1816189;2025-06-25T03:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.0;NO (Monossido di azoto)
1816614;2025-06-25T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;9.0;PM2.5
1814454;2025-06-23T20:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1814456;2025-06-23T22:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1814457;2025-06-23T23:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1814458;2025-06-24T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1814460;2025-06-24T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1814465;2025-06-24T07:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.4;CO (Monossido di carbonio)
1814467;2025-06-24T09:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.4;CO (Monossido di carbonio)
1814468;2025-06-24T10:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1814470;2025-06-24T12:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1814471;2025-06-24T13:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1814472;2025-06-24T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1814479;2025-06-24T21:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1814485;2025-06-25T03:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1814490;2025-06-25T08:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.4;CO (Monossido di carbonio)
1814492;2025-06-25T10:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1814496;2025-06-25T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1814501;2025-06-25T19:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.4;CO (Monossido di carbonio)
1814655;2025-06-23T03:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;C6H6 (Benzene)
1814661;2025-06-23T07:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;C6H6 (Benzene)
1814671;2025-06-23T12:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.5;C6H6 (Benzene)
1814675;2025-06-23T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;C6H6 (Benzene)
1814677;2025-06-23T15:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;C6H6 (Benzene)
1814681;2025-06-23T17:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;C6H6 (Benzene)
1814689;2025-06-23T21:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;C6H6 (Benzene)
1814692;2025-06-24T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;C6H6 (Benzene)
1814697;2025-06-24T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;C6H6 (Benzene)
1814701;2025-06-24T03:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;C6H6 (Benzene)
1814704;2025-06-24T06:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;C6H6 (Benzene)
1814707;2025-06-24T07:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;C6H6 (Benzene)
1814719;2025-06-24T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.4;C6H6 (Benzene)
1814721;2025-06-24T16:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;C6H6 (Benzene)
1814723;2025-06-24T18:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;C6H6 (Benzene)
1814726;2025-06-24T21:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.5;C6H6 (Benzene)
1814730;2025-06-25T01:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;C6H6 (Benzene)
1814734;2025-06-25T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;C6H6 (Benzene)
1816195;2025-06-25T09:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;7.0;NO (Monossido di azoto)
1816196;2025-06-25T10:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;6.0;NO (Monossido di azoto)
1816203;2025-06-25T17:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;3.0;NO (Monossido di azoto)
1816204;2025-06-25T18:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;4.0;NO (Monossido di azoto)
1816209;2025-06-25T23:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;NO (Monossido di azoto)
1816210;2025-06-26T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.0;NO (Monossido di azoto)
